,name,res_time,n_comments,label
31,Electron/electron/gfi_issue2826.yaml,6 days 05:35:23.000000000,973,1
32,Vercel (formerly ZEIT)/next.js/gfi_issue10092.yaml,3 days 02:29:49.000000000,759,1
33,Microsoft/TypeScript/gfi_issue20875.yaml,27 days 11:28:14.000000000,831,1
34,Microsoft/TypeScript/gfi_issue29666.yaml,165 days 22:25:28.000000000,365,1
35,Microsoft/vscode/gfi_issue76315.yaml,4 days 17:14:34.000000000,431,1
36,Material-UI/material-ui/gfi_issue12013.yaml,518 days 19:23:59.000000000,4506,1
37,Microsoft/TypeScript/gfi_issue20390.yaml,13 days 14:17:30.000000000,855,1
38,Node.js/node/gfi_issue10962.yaml,148 days 20:56:20.000000000,1306,1
39,Material-UI/material-ui/gfi_issue16278.yaml,208 days 09:00:08.000000000,2692,1
40,Microsoft/TypeScript/gfi_issue16531.yaml,0 days 20:29:07.000000000,1114,1
41,Microsoft/vscode/gfi_issue25541.yaml,326 days 01:23:23.000000000,1890,1
42,Microsoft/vscode/gfi_issue71023.yaml,144 days 04:36:57.000000000,597,1
43,Electron/electron/gfi_issue3394.yaml,2 days 06:16:07.000000000,887,1
44,Node.js/node/gfi_issue8856.yaml,0 days 15:37:55.000000000,1664,1
45,Electron/electron/gfi_issue9412.yaml,13 days 12:21:50.000000000,163,1
46,Vercel (formerly ZEIT)/next.js/gfi_issue12139.yaml,19 days 17:33:46.000000000,428,1
47,Electron/electron/gfi_issue6955.yaml,47 days 20:40:21.000000000,522,1
48,Material-UI/material-ui/gfi_issue11289.yaml,309 days 19:57:19.000000000,4744,1
49,Kubernetes/kubernetes/gfi_issue73384.yaml,3 days 14:06:17.000000000,545,1
50,Node.js/node/gfi_issue26385.yaml,53 days 08:21:17.000000000,313,1
51,Electron/electron/gfi_issue2492.yaml,267 days 03:48:59.000000000,1021,1
52,Material-UI/material-ui/gfi_issue18586.yaml,131 days 22:42:15.000000000,1339,1
53,Material-UI/material-ui/gfi_issue12288.yaml,26 days 08:13:55.000000000,4358,1
54,Microsoft/TypeScript/gfi_issue10454.yaml,8 days 09:20:30.000000000,1213,1
55,Material-UI/material-ui/gfi_issue15183.yaml,5 days 19:15:11.000000000,3062,1
56,Material-UI/material-ui/gfi_issue14611.yaml,1 days 03:02:39.000000000,3277,1
57,Material-UI/material-ui/gfi_issue16650.yaml,11 days 20:18:00.000000000,2412,1
58,Node.js/node/gfi_issue9799.yaml,345 days 20:45:24.000000000,1385,1
59,Material-UI/material-ui/gfi_issue20136.yaml,14 days 07:18:20.000000000,508,1
60,Material-UI/material-ui/gfi_issue18995.yaml,6 days 01:38:30.000000000,1049,1
61,Material-UI/material-ui/gfi_issue14480.yaml,0 days 21:08:35.000000000,3326,1
62,Node.js/node/gfi_issue30801.yaml,18 days 15:03:33.000000000,89,1
63,Microsoft/vscode/gfi_issue13706.yaml,0 days 16:13:19.000000000,2235,1
64,Microsoft/vscode/gfi_issue25575.yaml,124 days 10:25:31.000000000,1888,1
65,vuejs/vue/gfi_issue9734.yaml,104 days 22:28:42.000000000,31,1
66,Deno Land/deno/gfi_issue4187.yaml,118 days 21:02:53.000000000,155,1
67,Material-UI/material-ui/gfi_issue12077.yaml,0 days 07:59:48.000000000,4447,1
68,Microsoft/vscode/gfi_issue95743.yaml,43 days 01:17:25.000000000,101,1
69,Microsoft/TypeScript/gfi_issue28275.yaml,252 days 04:23:14.000000000,462,1
70,Electron/electron/gfi_issue8948.yaml,123 days 05:33:42.000000000,233,1
71,Microsoft/vscode/gfi_issue35245.yaml,623 days 05:54:08.000000000,1599,1
72,Material-UI/material-ui/gfi_issue17774.yaml,9 days 14:33:43.000000000,1849,1
73,Microsoft/TypeScript/gfi_issue5720.yaml,0 days 11:06:26.000000000,1619,1
74,Electron/electron/gfi_issue5089.yaml,73 days 20:13:03.000000000,755,1
75,Material-UI/material-ui/gfi_issue16483.yaml,97 days 18:01:10.000000000,2510,1
76,Material-UI/material-ui/gfi_issue19132.yaml,6 days 20:31:50.000000000,1019,1
77,Electron/electron/gfi_issue4375.yaml,15 days 19:06:07.000000000,811,1
78,Microsoft/TypeScript/gfi_issue12075.yaml,16 days 16:15:42.000000000,1174,1
79,Material-UI/material-ui/gfi_issue17634.yaml,0 days 23:31:16.000000000,1915,1
80,Microsoft/TypeScript/gfi_issue21675.yaml,4 days 05:59:15.000000000,761,1
81,Material-UI/material-ui/gfi_issue16247.yaml,2 days 21:00:50.000000000,2729,1
82,Microsoft/vscode/gfi_issue40848.yaml,44 days 17:42:53.000000000,1458,1
83,Microsoft/TypeScript/gfi_issue6594.yaml,11 days 22:15:00.000000000,1500,1
84,Electron/electron/gfi_issue3571.yaml,43 days 14:46:20.000000000,855,1
85,Microsoft/vscode/gfi_issue30055.yaml,55 days 19:10:44.000000000,1765,1
86,Node.js/node/gfi_issue12298.yaml,27 days 19:51:17.000000000,1112,1
87,Material-UI/material-ui/gfi_issue14446.yaml,25 days 02:51:21.000000000,3375,1
88,Electron/electron/gfi_issue6945.yaml,0 days 18:14:37.000000000,525,1
89,Vercel (formerly ZEIT)/next.js/gfi_issue13132.yaml,19 days 07:37:22.000000000,327,1
90,Material-UI/material-ui/gfi_issue18029.yaml,2 days 06:33:14.000000000,1727,1
91,Microsoft/TypeScript/gfi_issue13629.yaml,434 days 17:43:13.000000000,1160,1
92,Vercel (formerly ZEIT)/next.js/gfi_issue9192.yaml,70 days 14:10:58.000000000,1077,1
93,Microsoft/vscode/gfi_issue45266.yaml,11 days 04:15:41.000000000,1273,1
94,Microsoft/vscode/gfi_issue73396.yaml,52 days 09:46:33.000000000,527,1
95,Deno Land/deno/gfi_issue3165.yaml,263 days 22:48:06.000000000,212,1
96,Node.js/node/gfi_issue9609.yaml,3 days 23:02:07.000000000,1399,1
97,Microsoft/vscode/gfi_issue47586.yaml,49 days 20:05:26.000000000,1205,1
98,Material-UI/material-ui/gfi_issue17072.yaml,21 days 06:36:31.000000000,2195,1
99,Material-UI/material-ui/gfi_issue16415.yaml,2 days 00:12:09.000000000,2558,1
100,Microsoft/vscode/gfi_issue36981.yaml,19 days 03:41:29.000000000,1552,1
101,Electron/electron/gfi_issue9283.yaml,516 days 16:43:54.000000000,181,1
102,Microsoft/vscode/gfi_issue50165.yaml,115 days 13:56:15.000000000,1143,1
103,Material-UI/material-ui/gfi_issue14813.yaml,1 days 07:10:45.000000000,3167,1
104,Microsoft/vscode/gfi_issue63127.yaml,264 days 02:05:37.000000000,805,1
105,Electron/electron/gfi_issue6123.yaml,5 days 17:41:01.000000000,624,1
106,Material-UI/material-ui/gfi_issue10461.yaml,1 days 10:03:03.000000000,4988,1
107,Material-UI/material-ui/gfi_issue10044.yaml,318 days 10:00:56.000000000,5140,1
108,Material-UI/material-ui/gfi_issue18424.yaml,0 days 14:33:55.000000000,1504,1
109,Material-UI/material-ui/gfi_issue12696.yaml,5 days 12:25:24.000000000,4236,1
110,Microsoft/vscode/gfi_issue14873.yaml,155 days 13:16:35.000000000,2214,1
111,Material-UI/material-ui/gfi_issue19888.yaml,3 days 11:27:29.000000000,555,1
112,Vercel (formerly ZEIT)/next.js/gfi_issue9919.yaml,25 days 17:37:30.000000000,796,1
113,Material-UI/material-ui/gfi_issue18757.yaml,8 days 03:16:12.000000000,1222,1
114,Material-UI/material-ui/gfi_issue15391.yaml,1 days 00:05:03.000000000,2988,1
115,Material-UI/material-ui/gfi_issue7450.yaml,505 days 13:11:49.000000000,5980,1
116,Microsoft/vscode/gfi_issue18697.yaml,147 days 08:05:50.000000000,2138,1
117,Microsoft/vscode/gfi_issue22769.yaml,269 days 16:36:50.000000000,1995,1
118,Material-UI/material-ui/gfi_issue8797.yaml,0 days 13:54:37.000000000,5589,1
119,Material-UI/material-ui/gfi_issue20069.yaml,0 days 06:09:27.000000000,517,1
120,Microsoft/vscode/gfi_issue55915.yaml,36 days 15:27:32.000000000,1009,1
121,Node.js/node/gfi_issue12771.yaml,17 days 20:44:13.000000000,1054,1
122,Electron/electron/gfi_issue4724.yaml,2 days 07:09:56.000000000,774,1
123,Node.js/node/gfi_issue18909.yaml,29 days 12:56:39.000000000,654,1
124,Node.js/node/gfi_issue13588.yaml,23 days 22:01:22.000000000,995,1
125,Material-UI/material-ui/gfi_issue12369.yaml,32 days 22:01:05.000000000,4305,1
126,Material-UI/material-ui/gfi_issue20461.yaml,1 days 11:21:45.000000000,425,1
127,Material-UI/material-ui/gfi_issue13662.yaml,0 days 11:03:24.000000000,3776,1
128,Microsoft/TypeScript/gfi_issue17541.yaml,433 days 18:23:27.000000000,1049,1
129,Microsoft/TypeScript/gfi_issue19349.yaml,10 days 23:00:50.000000000,942,1
130,Vercel (formerly ZEIT)/next.js/gfi_issue10049.yaml,0 days 21:59:08.000000000,765,1
131,Microsoft/vscode/gfi_issue21189.yaml,743 days 14:37:04.000000000,2083,1
132,Microsoft/TypeScript/gfi_issue33762.yaml,4 days 19:23:55.000000000,192,1
133,Node.js/node/gfi_issue32250.yaml,20 days 07:40:02.000000000,60,1
134,Microsoft/vscode/gfi_issue71242.yaml,204 days 13:47:56.000000000,593,1
135,Material-UI/material-ui/gfi_issue8559.yaml,0 days 22:57:38.000000000,5640,1
136,Microsoft/TypeScript/gfi_issue22179.yaml,12 days 06:20:22.000000000,747,1
137,Material-UI/material-ui/gfi_issue9421.yaml,3 days 21:50:27.000000000,5386,1
138,Deno Land/deno/gfi_issue4779.yaml,52 days 06:30:23.000000000,73,1
139,Material-UI/material-ui/gfi_issue13247.yaml,0 days 11:00:51.000000000,3994,1
140,Microsoft/TypeScript/gfi_issue39373.yaml,14 days 20:25:33.000000000,6,1
141,Node.js/node/gfi_issue11717.yaml,2 days 15:51:26.000000000,1186,1
142,Vercel (formerly ZEIT)/next.js/gfi_issue10045.yaml,9 days 18:22:10.000000000,765,1
143,Material-UI/material-ui/gfi_issue20067.yaml,33 days 06:04:51.000000000,532,1
144,Microsoft/vscode/gfi_issue12630.yaml,1115 days 21:41:25.000000000,2281,1
145,Material-UI/material-ui/gfi_issue6099.yaml,1 days 20:49:14.000000000,6061,1
146,Node.js/node/gfi_issue5889.yaml,2 days 14:00:42.000000000,1860,1
147,Microsoft/vscode/gfi_issue62526.yaml,3 days 14:15:01.000000000,807,1
148,Microsoft/vscode/gfi_issue21536.yaml,1 days 02:30:57.000000000,2070,1
149,Material-UI/material-ui/gfi_issue19217.yaml,7 days 06:08:08.000000000,953,1
150,Node.js/node/gfi_issue25495.yaml,45 days 05:14:43.000000000,326,1
151,Microsoft/vscode/gfi_issue23774.yaml,88 days 14:25:41.000000000,1946,1
152,Electron/electron/gfi_issue3932.yaml,1 days 19:18:21.000000000,842,1
153,Material-UI/material-ui/gfi_issue17335.yaml,2 days 12:08:16.000000000,2094,1
154,Microsoft/TypeScript/gfi_issue36492.yaml,0 days 17:08:59.000000000,109,1
155,Electron/electron/gfi_issue4544.yaml,18 days 14:40:39.000000000,791,1
156,Material-UI/material-ui/gfi_issue18559.yaml,0 days 19:25:12.000000000,1361,1
157,Electron/electron/gfi_issue8554.yaml,713 days 08:24:18.000000000,315,1
158,Material-UI/material-ui/gfi_issue7636.yaml,10 days 00:18:57.000000000,5883,1
159,Material-UI/material-ui/gfi_issue14742.yaml,115 days 09:22:16.000000000,3208,1
160,Material-UI/material-ui/gfi_issue11803.yaml,1 days 00:44:19.000000000,4582,1
161,Node.js/node/gfi_issue16504.yaml,7 days 12:09:25.000000000,810,1
162,Electron/electron/gfi_issue8735.yaml,11 days 22:19:20.000000000,284,1
163,Material-UI/material-ui/gfi_issue15244.yaml,0 days 14:26:18.000000000,3016,1
164,Microsoft/TypeScript/gfi_issue20873.yaml,26 days 14:56:10.000000000,833,1
165,Material-UI/material-ui/gfi_issue12914.yaml,1 days 22:57:02.000000000,4112,1
166,Node.js/node/gfi_issue12802.yaml,116 days 15:31:37.000000000,1038,1
167,Microsoft/vscode/gfi_issue6923.yaml,539 days 19:43:53.000000000,2354,1
168,Node.js/node/gfi_issue27341.yaml,21 days 11:42:50.000000000,247,1
169,Material-UI/material-ui/gfi_issue17679.yaml,6 days 23:59:28.000000000,1866,1
170,Kubernetes/kubernetes/gfi_issue90208.yaml,67 days 12:36:28.000000000,166,1
171,Material-UI/material-ui/gfi_issue13922.yaml,228 days 20:30:23.000000000,3664,1
172,Microsoft/vscode/gfi_issue90589.yaml,4 days 04:04:04.000000000,185,1
173,Material-UI/material-ui/gfi_issue11380.yaml,173 days 22:15:24.000000000,4710,1
174,Material-UI/material-ui/gfi_issue9226.yaml,15 days 14:47:35.000000000,5432,1
175,Node.js/node/gfi_issue23205.yaml,7 days 01:33:01.000000000,394,1
176,Material-UI/material-ui/gfi_issue17812.yaml,12 days 15:36:59.000000000,1819,1
177,Electron/electron/gfi_issue2813.yaml,278 days 12:09:27.000000000,981,1
178,Material-UI/material-ui/gfi_issue15180.yaml,7 days 19:54:16.000000000,3066,1
179,Electron/electron/gfi_issue7100.yaml,162 days 06:30:08.000000000,509,1
180,Microsoft/TypeScript/gfi_issue10351.yaml,7 days 20:13:20.000000000,1239,1
181,Material-UI/material-ui/gfi_issue16665.yaml,4 days 23:49:54.000000000,2399,1
182,Node.js/node/gfi_issue4586.yaml,131 days 17:52:17.000000000,1948,1
183,Material-UI/material-ui/gfi_issue14285.yaml,191 days 20:25:05.000000000,3477,1
184,Material-UI/material-ui/gfi_issue7221.yaml,30 days 08:52:45.000000000,5995,1
185,Material-UI/material-ui/gfi_issue19117.yaml,28 days 00:11:23.000000000,1030,1
186,Material-UI/material-ui/gfi_issue9240.yaml,2 days 10:07:45.000000000,5422,1
187,Material-UI/material-ui/gfi_issue13000.yaml,0 days 20:49:13.000000000,4070,1
188,Material-UI/material-ui/gfi_issue15544.yaml,1 days 01:10:28.000000000,2942,1
189,Material-UI/material-ui/gfi_issue12853.yaml,6 days 18:50:08.000000000,4161,1
190,Material-UI/material-ui/gfi_issue12936.yaml,0 days 09:45:52.000000000,4105,1
191,Microsoft/vscode/gfi_issue8295.yaml,48 days 23:26:49.000000000,2314,1
192,Material-UI/material-ui/gfi_issue14926.yaml,5 days 20:04:06.000000000,3153,1
193,Material-UI/material-ui/gfi_issue8939.yaml,3 days 22:43:05.000000000,5534,1
194,Electron/electron/gfi_issue3864.yaml,12 days 16:00:02.000000000,842,1
195,Node.js/node/gfi_issue3963.yaml,687 days 10:31:17.000000000,1991,1
196,Material-UI/material-ui/gfi_issue15734.yaml,25 days 02:57:34.000000000,2883,1
197,Material-UI/material-ui/gfi_issue5333.yaml,15 days 13:34:54.000000000,6112,1
198,Vercel (formerly ZEIT)/next.js/gfi_issue12920.yaml,4 days 23:41:43.000000000,346,1
199,Material-UI/material-ui/gfi_issue12115.yaml,5 days 01:51:18.000000000,4422,1
200,Electron/electron/gfi_issue9058.yaml,762 days 00:35:35.000000000,209,1
201,Microsoft/TypeScript/gfi_issue10768.yaml,37 days 05:27:15.000000000,1202,1
202,Microsoft/vscode/gfi_issue57910.yaml,121 days 16:30:14.000000000,922,1
203,Vercel (formerly ZEIT)/next.js/gfi_issue10073.yaml,23 days 04:33:16.000000000,764,1
204,Vercel (formerly ZEIT)/next.js/gfi_issue12964.yaml,59 days 01:11:49.000000000,346,1
205,Microsoft/TypeScript/gfi_issue6844.yaml,0 days 07:26:00.000000000,1475,1
206,Material-UI/material-ui/gfi_issue11319.yaml,12 days 04:45:42.000000000,4730,1
207,Vercel (formerly ZEIT)/next.js/gfi_issue10336.yaml,1 days 10:00:56.000000000,736,1
208,Material-UI/material-ui/gfi_issue18766.yaml,96 days 14:04:20.000000000,1218,1
209,Facebook/create-react-app/gfi_issue6273.yaml,0 days 07:28:07.000000000,103,1
210,Vercel (formerly ZEIT)/next.js/gfi_issue11872.yaml,6 days 04:44:51.000000000,468,1
211,Material-UI/material-ui/gfi_issue8202.yaml,2 days 05:35:38.000000000,5743,1
212,Material-UI/material-ui/gfi_issue13691.yaml,70 days 14:42:26.000000000,3764,1
213,Microsoft/TypeScript/gfi_issue29624.yaml,358 days 00:51:50.000000000,380,1
214,Microsoft/vscode/gfi_issue23178.yaml,0 days 06:27:01.000000000,1960,1
215,Material-UI/material-ui/gfi_issue17796.yaml,1 days 11:57:51.000000000,1831,1
216,Microsoft/TypeScript/gfi_issue35410.yaml,25 days 10:04:15.000000000,180,1
217,Material-UI/material-ui/gfi_issue13293.yaml,0 days 07:28:59.000000000,3972,1
218,Material-UI/material-ui/gfi_issue14655.yaml,1 days 00:13:48.000000000,3260,1
219,Node.js/node/gfi_issue21193.yaml,50 days 02:19:42.000000000,486,1
220,Electron/electron/gfi_issue2473.yaml,268 days 20:26:23.000000000,1023,1
221,Microsoft/vscode/gfi_issue11907.yaml,252 days 02:08:21.000000000,2285,1
222,vuejs/vue/gfi_issue7381.yaml,63 days 05:40:11.000000000,111,1
223,Microsoft/vscode/gfi_issue76885.yaml,0 days 15:09:41.000000000,414,1
224,Microsoft/TypeScript/gfi_issue10205.yaml,7 days 02:49:37.000000000,1247,1
225,Material-UI/material-ui/gfi_issue12054.yaml,80 days 23:03:23.000000000,4487,1
226,Microsoft/vscode/gfi_issue31372.yaml,511 days 07:15:00.000000000,1720,1
227,Material-UI/material-ui/gfi_issue10858.yaml,15 days 04:00:13.000000000,4848,1
228,Microsoft/TypeScript/gfi_issue32542.yaml,34 days 01:09:52.000000000,236,1
229,Material-UI/material-ui/gfi_issue14490.yaml,2 days 22:32:38.000000000,3323,1
230,Node.js/node/gfi_issue29542.yaml,9 days 22:16:15.000000000,148,1
231,Microsoft/vscode/gfi_issue90734.yaml,50 days 23:02:30.000000000,176,1
232,Material-UI/material-ui/gfi_issue16240.yaml,1 days 23:56:40.000000000,2742,1
233,Microsoft/TypeScript/gfi_issue15390.yaml,8 days 10:12:29.000000000,1137,1
234,Node.js/node/gfi_issue23281.yaml,94 days 05:25:33.000000000,391,1
235,Material-UI/material-ui/gfi_issue20568.yaml,11 days 10:24:24.000000000,403,1
236,Material-UI/material-ui/gfi_issue14442.yaml,1 days 01:36:15.000000000,3389,1
237,Material-UI/material-ui/gfi_issue11056.yaml,3 days 07:16:26.000000000,4803,1
238,Vercel (formerly ZEIT)/next.js/gfi_issue10540.yaml,3 days 05:13:12.000000000,704,1
239,Vercel (formerly ZEIT)/next.js/gfi_issue13960.yaml,0 days 10:50:36.000000000,205,1
240,Node.js/node/gfi_issue3514.yaml,184 days 16:35:11.000000000,2029,1
241,Node.js/node/gfi_issue11816.yaml,5 days 00:57:00.000000000,1184,1
242,Microsoft/TypeScript/gfi_issue33427.yaml,26 days 16:28:36.000000000,207,1
243,Material-UI/material-ui/gfi_issue16499.yaml,4 days 13:46:43.000000000,2495,1
244,Material-UI/material-ui/gfi_issue13412.yaml,3 days 01:20:52.000000000,3938,1
245,Microsoft/TypeScript/gfi_issue25667.yaml,5 days 18:17:17.000000000,590,1
246,Material-UI/material-ui/gfi_issue17047.yaml,148 days 15:37:51.000000000,2208,1
247,Node.js/node/gfi_issue901.yaml,86 days 02:44:35.000000000,2235,1
248,Microsoft/vscode/gfi_issue53346.yaml,81 days 21:28:38.000000000,1101,1
249,Material-UI/material-ui/gfi_issue21092.yaml,0 days 03:38:53.000000000,204,1
250,Electron/electron/gfi_issue2811.yaml,278 days 21:16:07.000000000,982,1
251,Material-UI/material-ui/gfi_issue12618.yaml,1 days 13:16:41.000000000,4258,1
252,Microsoft/TypeScript/gfi_issue9735.yaml,1 days 05:38:38.000000000,1324,1
253,Vercel (formerly ZEIT)/next.js/gfi_issue11262.yaml,3 days 12:03:56.000000000,595,1
254,Microsoft/TypeScript/gfi_issue5058.yaml,67 days 03:31:01.000000000,1689,1
255,Material-UI/material-ui/gfi_issue17566.yaml,3 days 03:50:02.000000000,1945,1
256,Microsoft/vscode/gfi_issue77878.yaml,12 days 20:13:40.000000000,391,1
257,Microsoft/vscode/gfi_issue44776.yaml,127 days 15:11:56.000000000,1343,1
258,Microsoft/TypeScript/gfi_issue6153.yaml,264 days 05:54:26.000000000,1554,1
259,Node.js/node/gfi_issue27750.yaml,2 days 19:48:47.000000000,196,1
260,Material-UI/material-ui/gfi_issue8288.yaml,2 days 04:58:28.000000000,5698,1
261,Microsoft/TypeScript/gfi_issue14395.yaml,902 days 01:47:11.000000000,1156,1
262,Electron/electron/gfi_issue3584.yaml,14 days 07:22:05.000000000,855,1
263,Material-UI/material-ui/gfi_issue16377.yaml,93 days 16:17:23.000000000,2597,1
264,Node.js/node/gfi_issue24732.yaml,11 days 23:30:34.000000000,342,1
265,Microsoft/vscode/gfi_issue79665.yaml,59 days 20:09:42.000000000,346,1
266,Material-UI/material-ui/gfi_issue11332.yaml,0 days 20:12:53.000000000,4713,1
267,Node.js/node/gfi_issue13382.yaml,2 days 20:01:57.000000000,1017,1
268,Deno Land/deno/gfi_issue3228.yaml,8 days 16:43:13.000000000,196,1
269,Material-UI/material-ui/gfi_issue20197.yaml,16 days 03:53:12.000000000,485,1
270,Node.js/node/gfi_issue8442.yaml,234 days 04:21:27.000000000,1716,1
271,Material-UI/material-ui/gfi_issue18590.yaml,2 days 02:24:57.000000000,1303,1
272,Electron/electron/gfi_issue8768.yaml,142 days 11:47:43.000000000,274,1
273,Microsoft/vscode/gfi_issue9768.yaml,558 days 22:32:48.000000000,2301,1
274,Material-UI/material-ui/gfi_issue7827.yaml,6 days 05:27:37.000000000,5835,1
275,Microsoft/vscode/gfi_issue45197.yaml,8 days 20:35:15.000000000,1292,1
276,Node.js/node/gfi_issue7067.yaml,2 days 13:55:55.000000000,1742,1
277,Material-UI/material-ui/gfi_issue7964.yaml,1 days 21:31:28.000000000,5790,1
278,Material-UI/material-ui/gfi_issue7288.yaml,22 days 03:46:21.000000000,5990,1
279,Material-UI/material-ui/gfi_issue12001.yaml,3 days 06:21:50.000000000,4516,1
280,Material-UI/material-ui/gfi_issue18044.yaml,3 days 03:45:21.000000000,1720,1
281,Node.js/node/gfi_issue12161.yaml,6 days 17:04:46.000000000,1145,1
282,Electron/electron/gfi_issue5120.yaml,2 days 03:13:04.000000000,754,1
283,Material-UI/material-ui/gfi_issue8173.yaml,0 days 11:37:13.000000000,5749,1
284,Material-UI/material-ui/gfi_issue12449.yaml,17 days 00:19:57.000000000,4296,1
285,Microsoft/TypeScript/gfi_issue30837.yaml,13 days 18:02:43.000000000,303,1
286,Material-UI/material-ui/gfi_issue16369.yaml,1 days 03:39:29.000000000,2652,1
287,Microsoft/TypeScript/gfi_issue38225.yaml,14 days 08:30:34.000000000,32,1
288,Microsoft/TypeScript/gfi_issue28977.yaml,5 days 16:36:48.000000000,437,1
289,Electron/electron/gfi_issue6978.yaml,5 days 18:47:14.000000000,521,1
290,Microsoft/vscode/gfi_issue94285.yaml,21 days 01:50:38.000000000,129,1
291,Node.js/node/gfi_issue14611.yaml,17 days 05:21:26.000000000,943,1
292,Electron/electron/gfi_issue2343.yaml,401 days 19:52:22.000000000,1063,1
293,Microsoft/vscode/gfi_issue28959.yaml,208 days 10:13:29.000000000,1827,1
294,Material-UI/material-ui/gfi_issue11373.yaml,0 days 02:30:33.000000000,4710,1
295,Material-UI/material-ui/gfi_issue13222.yaml,1 days 20:43:44.000000000,4005,1
296,Material-UI/material-ui/gfi_issue12302.yaml,72 days 04:03:54.000000000,4337,1
297,Material-UI/material-ui/gfi_issue10324.yaml,4 days 01:07:06.000000000,5040,1
298,Electron/electron/gfi_issue5953.yaml,1 days 07:40:56.000000000,655,1
299,Material-UI/material-ui/gfi_issue20378.yaml,1 days 11:05:07.000000000,438,1
300,vuejs/vue/gfi_issue6677.yaml,12 days 23:50:16.000000000,118,1
301,Material-UI/material-ui/gfi_issue12271.yaml,0 days 16:13:14.000000000,4365,1
302,Material-UI/material-ui/gfi_issue15262.yaml,8 days 17:35:23.000000000,3010,1
303,Material-UI/material-ui/gfi_issue16935.yaml,12 days 16:38:58.000000000,2264,1
304,Microsoft/TypeScript/gfi_issue31526.yaml,40 days 16:12:36.000000000,267,1
305,Material-UI/material-ui/gfi_issue17784.yaml,16 days 09:21:32.000000000,1841,1
306,Microsoft/TypeScript/gfi_issue16214.yaml,261 days 16:22:19.000000000,1115,1
307,Material-UI/material-ui/gfi_issue9012.yaml,11 days 17:13:55.000000000,5528,1
308,Node.js/node/gfi_issue13983.yaml,76 days 14:59:08.000000000,982,1
309,Material-UI/material-ui/gfi_issue4830.yaml,214 days 11:28:35.000000000,6146,1
310,Material-UI/material-ui/gfi_issue15834.yaml,0 days 20:52:33.000000000,2861,1
311,Material-UI/material-ui/gfi_issue18788.yaml,4 days 04:31:45.000000000,1196,1
312,Microsoft/vscode/gfi_issue43643.yaml,637 days 05:37:31.000000000,1389,1
313,Microsoft/vscode/gfi_issue80741.yaml,39 days 18:25:42.000000000,302,1
314,Node.js/node/gfi_issue15753.yaml,43 days 05:38:13.000000000,843,1
315,Vercel (formerly ZEIT)/next.js/gfi_issue11159.yaml,0 days 11:29:36.000000000,597,1
